run_id,date,turn,subturn,agent_id,news_depth,fake_public_id,fake_synthetic_id,title,body_seen_by_agent,misinformation_type,false_claim,correct_fact,why_false_or_misleading,sources,selected_by_agent,action,quantity
simulation_20260707_183141_053281_49182,2026-03-05,8,pm,A022,1,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등 이후 온라인 투자 채널에서는 삼성전자 노사가 성과급 쟁점에 합의했다는 글이 빠르게 공유됐다. 투자자들은 생산 일정 정상화 가능성에 주목하며 단기 반등 기대를 키웠다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,intentional_disinformation,노사 협상이 타결됐고 파업 리스크가 해소됐다는 소문이 퍼졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",원천 이벤트가 결렬 또는 갈등인데 타결 확정으로 바꾼 의도적 허위정보다.,"base, read, selected",True,sell,100
simulation_20260707_183141_053281_49182,2026-03-05,8,pm,A024,0,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등 이후 온라인 투자 채널에서는 삼성전자 노사가 성과급 쟁점에 합의했다는 글이 빠르게 공유됐다. 투자자들은 생산 일정 정상화 가능성에 주목하며 단기 반등 기대를 키웠다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,intentional_disinformation,노사 협상이 타결됐고 파업 리스크가 해소됐다는 소문이 퍼졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",원천 이벤트가 결렬 또는 갈등인데 타결 확정으로 바꾼 의도적 허위정보다.,base,False,buy,110
simulation_20260707_183141_053281_49182,2026-03-05,8,pm,A025,1,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등 이후 온라인 투자 채널에서는 삼성전자 노사가 성과급 쟁점에 합의했다는 글이 빠르게 공유됐다. 투자자들은 생산 일정 정상화 가능성에 주목하며 단기 반등 기대를 키웠다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,intentional_disinformation,노사 협상이 타결됐고 파업 리스크가 해소됐다는 소문이 퍼졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",원천 이벤트가 결렬 또는 갈등인데 타결 확정으로 바꾼 의도적 허위정보다.,"base, read, selected",True,buy,8
simulation_20260707_183141_053281_49182,2026-03-05,8,pm,A026,1,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등 이후 온라인 투자 채널에서는 삼성전자 노사가 성과급 쟁점에 합의했다는 글이 빠르게 공유됐다. 투자자들은 생산 일정 정상화 가능성에 주목하며 단기 반등 기대를 키웠다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,intentional_disinformation,노사 협상이 타결됐고 파업 리스크가 해소됐다는 소문이 퍼졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",원천 이벤트가 결렬 또는 갈등인데 타결 확정으로 바꾼 의도적 허위정보다.,"base, read, selected",True,buy,1
simulation_20260707_183141_053281_49182,2026-03-05,8,pm,A028,0,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등 이후 온라인 투자 채널에서는 삼성전자 노사가 성과급 쟁점에 합의했다는 글이 빠르게 공유됐다. 투자자들은 생산 일정 정상화 가능성에 주목하며 단기 반등 기대를 키웠다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,intentional_disinformation,노사 협상이 타결됐고 파업 리스크가 해소됐다는 소문이 퍼졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",원천 이벤트가 결렬 또는 갈등인데 타결 확정으로 바꾼 의도적 허위정보다.,"base, selected",True,buy,40
simulation_20260707_183141_053281_49182,2026-03-05,8,pm,A020,2,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등 이후 온라인 투자 채널에서는 삼성전자 노사가 성과급 쟁점에 합의했다는 글이 빠르게 공유됐다. 투자자들은 생산 일정 정상화 가능성에 주목하며 단기 반등 기대를 키웠다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,intentional_disinformation,노사 협상이 타결됐고 파업 리스크가 해소됐다는 소문이 퍼졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",원천 이벤트가 결렬 또는 갈등인데 타결 확정으로 바꾼 의도적 허위정보다.,"base, read, selected",True,buy,8
simulation_20260707_183141_053281_49182,2026-03-05,8,pm,A029,0,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등 이후 온라인 투자 채널에서는 삼성전자 노사가 성과급 쟁점에 합의했다는 글이 빠르게 공유됐다. 투자자들은 생산 일정 정상화 가능성에 주목하며 단기 반등 기대를 키웠다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,intentional_disinformation,노사 협상이 타결됐고 파업 리스크가 해소됐다는 소문이 퍼졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",원천 이벤트가 결렬 또는 갈등인데 타결 확정으로 바꾼 의도적 허위정보다.,"base, selected",True,buy,10
simulation_20260707_183141_053281_49182,2026-03-05,8,pm,A027,1,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등 이후 온라인 투자 채널에서는 삼성전자 노사가 성과급 쟁점에 합의했다는 글이 빠르게 공유됐다. 투자자들은 생산 일정 정상화 가능성에 주목하며 단기 반등 기대를 키웠다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,intentional_disinformation,노사 협상이 타결됐고 파업 리스크가 해소됐다는 소문이 퍼졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",원천 이벤트가 결렬 또는 갈등인데 타결 확정으로 바꾼 의도적 허위정보다.,"base, read, selected",True,sell,100
simulation_20260707_183141_053281_49182,2026-03-05,8,pm,A030,0,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등 이후 온라인 투자 채널에서는 삼성전자 노사가 성과급 쟁점에 합의했다는 글이 빠르게 공유됐다. 투자자들은 생산 일정 정상화 가능성에 주목하며 단기 반등 기대를 키웠다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,intentional_disinformation,노사 협상이 타결됐고 파업 리스크가 해소됐다는 소문이 퍼졌다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",원천 이벤트가 결렬 또는 갈등인데 타결 확정으로 바꾼 의도적 허위정보다.,"base, selected",True,sell,80
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A004,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read",False,buy,10
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A002,0,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, selected",True,sell,100
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A001,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read",False,buy,150
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A003,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read, selected",True,buy,10
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A005,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read",False,buy,1
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A008,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read",False,buy,50
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A006,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read",False,buy,10
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A007,2,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read",False,buy,100
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A009,0,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, selected",True,buy,200
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A010,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read, selected",True,buy,40
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A011,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read",False,sell,1
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A012,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read",False,buy,3
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A014,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read, selected",True,buy,100
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A016,0,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, selected",True,buy,10
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A015,2,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read",False,buy,20
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A013,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read, selected",True,buy,1
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A018,0,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, selected",True,buy,10
simulation_20260707_183141_053281_49182,2026-03-06,10,pm,A019,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등 이후 일부 대화 움직임이 부각되며 생산 차질 우려가 낮아졌다는 해석이 확산됐다. 시장에서는 노사 이슈가 빠르게 정리될 수 있다는 낙관론이 힘을 얻었다. 증권가에서는 생산 차질 가능성과 협상 일정이 단기 변동성을 키울 수 있다고 봤다.,malicious_context_distortion,부분적인 대화 움직임이 전체 생산 정상화 기대와 연결됐다.,"연결 이벤트: 삼성전자 노사협상 결렬과 성과급 갈등. 대표 원천 뉴스: 무리한 '성과급 개편' 요구에 삼성전자 노사협상 최종결렬. 주가 반응: 2026-03-04 close=172200, 1D=-11.74%, 3D=-3.54%, 7D=-3.69%, volume_ratio=2.4724178995749657.",부분적 사실을 전체 리스크 해소로 연결한 악의적 맥락 왜곡이다.,"base, read, selected",True,buy,13
